intent,query,answer
2019학년도 입학자 중핵필수,대학생활과진로설계,모든 학과는 1학년 1학기에 이수
2019학년도 입학자 중핵필수,창업과기업가정신1,모든 학과는 1~4학년(건축학전공은 1~5학년)안에 이수
2019학년도 입학자 중핵필수,취업역량개발론,모든 학과(국방시스템공학과·항공시스템공학과 제외)는 3~4학년(건축학전공은 4~5학년)안에 이수
2019학년도 입학자 중핵필수선택,중핵필수선택,"학교에서 지정한 과목과 학생이 자율적으로 과목, 학년과 학기를 선택하여 이수할 수 있는 과목을 포함하여 반드시 3개 영역 이상 21학점 이상 이수해야 한다. 만일, 본인 학과의 해당 과목이 아닌 다른 과목을 이수할 경우 교양선택(2역역)으로 인정된다."
2019학년도 입학자 중핵필수선택,세계사:인간과문명,"해당 과목은 사상과 역사 영역이며, 안내에 따른 학기 중에 반드시 이수해야 한다.
2학년 中 : 자연과학, 생명과학, 전자정보, 소프트웨어융합, 공과 계열 학과
2학년 2학기 : 인문과학, 사회과학, 경영경제, 호텔관광, 법학 계열 학과"
2019학년도 입학자 중핵필수선택,한국현대사의 이해,"해당 과목은 사상과 역사 영역이며, 안내에 따른 학기 중에 반드시 이수해야 한다.
2학년 中 : 인문과학, 사회과학, 경영경제, 호텔관광, 예체능, 법학 계열 학과"
2019학년도 입학자 중핵필수선택,컴퓨팅 사고기반 기초코딩,"해당 과목은 자연과 과학기술 영역이며, 안내에 따른 학기 중에 반드시 이수해야 한다.
1학년 1학기 : 인문과학, 사회과학, 경영경제, 호텔관광, 예체능, 법학 계열 학과, 디자인이노베이션전공, 만화애니메이션텍전공"
2019학년도 입학자 중핵필수선택,소프트웨어 기초코딩,"해당 과목은 자연과 과학기술 영역이며, 안내에 따른 학기 중에 반드시 이수해야 한다.
1학년 1학기 : 자연과학, 생명과학, 공과 계열 학과"
2019학년도 입학자 중핵필수선택,프로그래밍입문-P,"해당 과목은 자연과 과학기술 영역이며, 안내에 따른 학기 중에 반드시 이수해야 한다.
1학년 2학기 : 인문과학, 사회과학, 경영경제, 호텔관광, 법학 계열 학과, 디자인이노베이션전공, 만화애니메이션텍전공"
2019학년도 입학자 중핵필수선택,고급프로그래밍입문-P,"해당 과목은 자연과 과학기술 영역이며, 안내에 따른 학기 중에 반드시 이수해야 한다. 그러나 에비대학프로그램으로 프로그래밍과목을 수강한 학생은 지정된 과목을 수강한 것으로 인정한다. (고급프로그래밍이해-P ＝ 고급프로그래밍입문-P / 고급프로그래밍이해-C ＝ 고급프로그래밍입문-C)
1학년 1학기 : 컴퓨터공학과, 소프트웨어학과, 데이터사이언스학과, 무인이동체학과, 스마트기기학과
1학년 2학기 : 수학통계학과, 식품생명공학과, 바이오융합학과, 바이오산업지원학과, 정보보호학과, 건축공학과, 건축학과, 환경에너지공간융합학과, 항공시스템공학과"
2019학년도 입학자 중핵필수선택,고급프로그래밍입문-C,"해당 과목은 자연과 과학기술 영역이며, 안내에 따른 학기 중에 반드시 이수해야 한다. 그러나 에비대학프로그램으로 프로그래밍과목을 수강한 학생은 지정된 과목을 수강한 것으로 인정한다. (고급프로그래밍이해-P ＝ 고급프로그래밍입문-P / 고급프로그래밍이해-C ＝ 고급프로그래밍입문-C)
1학년 1학기 : 전자정보통신학과
1학년 2학기 : 물리천문학과, 화학과, 건설환경공학과, 기계학과, 항공우주학과, 나노신소재학과, 원자력학과, 국방시스템학과"
2019학년도 입학자 중핵필수선택,정보사회의 사이버윤리,"해당 과목은 안내에 따른 학기 중에 반드시 이수해야 한다.
1학년 1학기 : 건설환경공학과
2학년 1학기 : 정보보호학과"
2019학년도 입학자 중핵필수선택,청년에게 들려주는 통일이야기,해당 과목은 2019년부터 지정해제되었다.
2019학년도 입학자 중핵필수선택,세계경제의 이해,"해당 과목은 안내에 따른 학기 중에 반드시 이수해야 한다.
2학년 2학기 : 건설환경공학과"
2019학년도 입학자 중핵필수선택,지구환경과학입문,"해당 과목은 안내에 따른 학기 중에 반드시 이수해야 한다.
2학년 2학기 : 건설환경공학과"
2019학년도 입학자 중핵필수선택,Technical Writing 기초,"해당 과목은 안내에 따른 학기 중에 반드시 이수해야 한다.
3학년 1학기 : 정보보호학과, 소프트웨어학과, 데이터사이언스학과
3학년 2학기 : 컴퓨터공학과"
2019학년도 입학자 중핵필수선택,학점이수,"18학점 이상 : 인문과학대학, 사회과학대학, 경영대학, 호텔관광대학, 법학부
15학점 이상 : 자연과학대학, 생명과학대학, 전자정보공학대학, 소프트웨어융합대학, 공과대학, 예체능대학"
2019학년도 입학자 전공기초교양,전산개론-O,전공기초교양과목에서 지정해제되었다.
2019학년도 입학자 전공기초교양,경영수학,"전공기초교양과목에서 지정해제되며, 경영학과의 전공필수로 변경된다."
2019학년도 입학자 전공기초교양,경영통계학,"전공기초교양과목에서 지정해제되며, 경영학과의 전공필수로 변경된다."
2019학년도 입학자 학문기초교양,기초미적분학,"해당 과목은 안내에 따른 학기 중에 반드시 이수해야 한다.
1학년 1학기 : 식품생명공학전공, 바이오융합공학, 바이오산업자원공학, 컴퓨터공학과, 소프트웨어학과, 정보보호학과, 환경에너지공간융합학과, 국방시스템공학과, 항공시스템공학과"
2019학년도 입학자 학문기초교양,일변수미적분학,"해당 과목은 안내에 따른 학기 중에 반드시 이수해야 한다.
1학년 1학기 : 수학통계학과, 물리천문학과, 화학과, 전자정보통신공학과, 데이터사이언스학과, 무인이동체학과, 스마트기기학과, 건축공학과, 건축학과, 건설환경공학과, 에너지자원공학과, 기계공학과, 항공우주공학과, 나노신소재공학과, 원자력공학과
1학년 2학기 : 국방시스템학과, 항공시스템"
2019학년도 입학자 학문기초교양,다변수미적분학,"해당 과목은 안내에 따른 학기 중에 반드시 이수해야 한다.
1학년 2학기 : 수학통계학과, 물리천문학과, 화학과, 건축공학과, 건축학과, 건설환경공학과, 에너지자원공학과, 기계공학과, 항공우주공학과, 나노신소재공학과, 원자력공학과"
2019학년도 입학자 학문기초교양,공업수학1,"해당 과목은 안내에 따른 학기 중에 반드시 이수해야 한다.
1학년 2학기 : 전자정보통신공학과, 컴퓨터공학과, 소프트웨어학과, 데이터사이언스학과, 무인이동체학과, 스마트기기학과
2학년 1학기 : 건축공학과, 건설환경공학과, 환경에너지공간융합학과, 에너지자원공학과, 기계공학과, 항공우주공학과, 나노신소재공학과, 원자력공학과, 국방시스템공학과, 항공시스템공학과"
2019학년도 입학자 학문기초교양,공업수학2,"해당 과목은 안내에 따른 학기 중에 반드시 이수해야 한다.
2학년 1학기 : 전자정보통신학과
2학년 2학기 : 건축공학과, 건설환경공학과, 환경에너지공간융합학과, 에너지자원공학과, 기계공학과, 항공우주공학과, 나노신소재공학과, 원자력공학과, 국방시스템공학과, 항공시스템공학과"
2019학년도 입학자 학문기초교양,일반물리학및실험1,"해당 과목은 안내에 따른 학기 중에 반드시 이수해야 한다.
1학년 1학기 : 전자정보통신학과, 컴퓨터공학과, 정보보호학과, 데이터사이언스학과, 무인이동체학과, 스마트기기학과, 건설환경공학과, 환경에너지공간융합학과, 에너지자원공학과, 기계공학과, 항공우주공학과, 나노신소재공학과, 원자력공학과, 국방시스템공학과, 항공시스템공학과
2학년 1학기 : 건축공학과"
2019학년도 입학자 학문기초교양,일반물리학및실험2,"해당 과목은 안내에 따른 학기 중에 반드시 이수해야 한다.
1학년 2학기 : 전자정보통신학과, 건설환경공학과, 에너지자원공학과, 기계공학과, 항공우주공학과, 나노신소재공학과, 원자력공학과, 국방시스템공학과, 항공시스템공학과
2학년 2학기 : 건축공학과"
2019학년도 입학자 학문기초교양,일반화학및실험1,"해당 과목은 안내에 따른 학기 중에 반드시 이수해야 한다.
1학년 1학기 : 식품생명공학전공, 바이오융합공학, 바이오산업자원공학, 화학과, 나노신소재학과
2학년 1학기 : 환경에너지공간융합학과"
2019학년도 입학자 학문기초교양,일반화학및실험2,"해당 과목은 안내에 따른 학기 중에 반드시 이수해야 한다.
1학년 2학기 : 식품생명공학전공, 바이오융합공학, 바이오산업자원공학, 화학과, 나노신소재학과
2학년 2학기 : 환경에너지공간융합학과"
2019학년도 입학자 학문기초교양,기초생물통계학,"전공기초교양에서 지정해제되며, 식품생명공학, 바이오융합공학, 바이오산업자원공학의 전공선택으로 변경된다."
2019학년도 입학자 학문기초교양,생명시스템공학입문,"전공기초교양에서 지정해제되며, 식품생명공학, 바이오융합공학, 바이오산업자원공학의 전공선택으로 변경된다."
2019학년도 입학자 학문기초교양,일반생물학,"해당 과목은 안내에 따른 학기 중에 반드시 이수해야 한다. A가 붙은 학과는 1학기 2학기에 통계학개론, 일반생물학 중 1과목을 이수해야 한다.
1학년 2학기 : 화학과(A), 정보보호학과, 환경에너지공간융합학과"
2019학년도 입학자 학문기초교양,일반화학,"해당 과목은 안내에 따른 학기 중에 반드시 이수해야 한다.
1학년 1학기 : 전자정보통신학과, 에너지자원학과
2학년 1학기 : 건설환경공학과, 기계공학과, 항공우주공학과"
2019학년도 입학자 학문기초교양,통계학개론,"해당 과목은 안내에 따른 학기 중에 반드시 이수해야 한다. A가 붙은 학과는 1학기 2학기에 통계학개론, 일반생물학 중 1과목을 이수해야 한다.
1학년 2학기 : 화학과(A), 데이터사이언스학과, 환경에너지공간융합학과
2학년 2학기 : 소프트웨어학과
3학년 1학기 : 건축공학과"
