intent,query,answer
link,식품생명공학과 홈페이지,http://home.sejong.ac.kr/~fooddpt/
link,바이오융합공학과 홈페이지,http://home.sejong.ac.kr/~bioscidpt/
link,바이오산업자원공학과 홈페이지,http://home.sejong.ac.kr/~bioeng/
link,스마트생명산업융합학과 홈페이지,http://home.sejong.ac.kr/~bioindustry/
link,전자정보통신공학과 홈페이지,http://home.sejong.ac.kr/~electrodpt/
link,반도체시스템공학과 홈페이지,http://home.sejong.ac.kr/~sse/
link,컴퓨터공학과 홈페이지,http://home.sejong.ac.kr/~cedpt/
link,소프트웨어학과 홈페이지,http://home.sejong.ac.kr/~digitdpt/
link,정보보호학과 홈페이지,http://home.sejong.ac.kr/~isdpt/
link,데이터사이언스학과 홈페이지,http://home.sejong.ac.kr/~dsdpt/
link,지능기전공학과 홈페이지,http://imc.sejong.ac.kr/
link,디자인이노베이션학과 홈페이지,http://home.sejong.ac.kr/~design/
link,만화애니메이션텍학과 홈페이지,http://home.sejong.ac.kr/~anitec/
link,인공지능학과 홈페이지,http://home.sejong.ac.kr/~aidpt/
link,건축공학과 홈페이지,http://home.sejong.ac.kr/~constdpt/
link,건축학과 홈페이지,https://www.architecture.sejong.ac.kr/
link,건설환경공학과 홈페이지,http://home.sejong.ac.kr/~builddpt/
link,환경에너지공간융합학과 홈페이지,http://home.sejong.ac.kr/~eegdpt/
link,지구자원시스템공학과 홈페이지,http://home.sejong.ac.kr/~energydpt/
link,기계공학과 홈페이지,http://home.sejong.ac.kr/~medpt/
link,항공우주공학과 홈페이지,http://home.sejong.ac.kr/~aerodpt/
link,나노신소재공학과 홈페이지,http://www.sjname.ac.kr/
link,양자원자력공학과 홈페이지,http://home.sejong.ac.kr/~nuedpt/
link,국방시스템공학과 홈페이지,http://dse.sejong.ac.kr/
link,항공시스템공학과 홈페이지,http://home.sejong.ac.kr/~aerosysdpt/
link,회화과 홈페이지,http://home.sejong.ac.kr/~picdpt/
link,패션디자인학과 홈페이지,http://home.sejong.ac.kr/~fasdpt/
link,음악과 홈페이지,http://home.sejong.ac.kr/~musicdpt/
link,체육학과 홈페이지,http://home.sejong.ac.kr/~pedpt/
link,무용과 홈페이지,http://home.sejong.ac.kr/~dancedpt/
link,영화예술학과 홈페이지,http://home.sejong.ac.kr/~moviedpt/
link,법학과 홈페이지,http://home.sejong.ac.kr/~openmajor/
link,블랙보드 홈페이지,https://blackboard.sejong.ac.kr/ultra/course
link,Ucheck 홈페이지,http://ucheck.sejong.ac.kr/
link,세종대학교 교환학생 홈페이지,https://cafe.naver.com/sejongexchange
link,YGOON교육할인스토어,http://www.ygoon.com/mall/signUp/uniStepOne?affiliateId=378
link,에브리타임 홈페이지,https://everytime.kr/
link,캠퍼스픽 홈페이지,https://www.campuspick.com/
link,세종대백과 홈페이지,http://sejong.wiki/start
link,세종대역 홈페이지,https://m.cafe.daum.net/sejongstation/_rec
학사일정,2023년 3월 학사일정,"2(목) 1학기 개강
6(월) - 15(수)교직신청/24(금) - 28(화)수강신청과목 철회"
학사일정,2023년 4월 학사일정,"20(목) - 26(수) 1학기 중간고사
27(목) - 5.1(월) 1학기 중간고사 성적 입력"
학사일정,2023년 5월 학사일정,"2(화) - 7(일) 1학기 중간고사 성적 열람 및 정정
4(목) - 30(화) 복수·부전공 연계융합전공 신청
5(금) 창립 83주년 기념휴일 (창립일 : 1940. 5. 20)
29(월) - 31(수) 하계 계절학기 수강신청"
학사일정,2023년 6월 학사일정,"9(금) - 26(월) 1학기 강의평가
15(목) - 21(수) 1학기 기말고사 및 수업결손 보충
22(목) - 26(월) 1학기 기말고사 성적 입력
22(목) 하계방학 시작 및 계절학기 개강
27(화) - 7.3(월) 1학기 기말고사 성적 열람 및 정정"
학사일정,2023년 7월 학사일정,"4(화) - 5(수) 1학기 기말고사 성적마감
24(월) - 30(일) 2학기 복학 및 휴학 신청"
학사일정,2023년 8월 학사일정,"14(월) - 21(월) 2학기 수강신청
18(금) 제81회 후기 학위수여식
22(화) - 25(금) 2학기 등록"
학사일정,2023년 9월 학사일정,"1(금) 2학기 개강
4(월) - 7(목) 수강신청과목 확인 및 변경
25(월) - 27(수) 수강신청과목 철회"
학사일정,2023년 10월 학사일정,"20(금) - 26(목) 2학기 중간고사
27(금) - 31(화) 2학기 중간고사 성적 입력"
학사일정,2023년 11월 학사일정,"1(수) - 6(월) 2학기 중간고사 성적 열람 및 정정
6(월) - 15(수) 전공신청 및 복수?부전공 및 연계융합전공 신청"
학사일정,2023년 12월 학사일정,"4(월) - 6(수) 동계 계절학기 수강신청
8(금) - 26(화) 2학기 강의평가
15(금) - 21(목) 2학기 기말고사 및 수업결손 보충
22(금) - 26(화) 2학기 기말고사 성적 입력
22(금) 동계방학 시작 및 계절학기 개강
27(수) - 1.1(월) 2학기 기말고사 성적 열람 및 정정"
학사일정,2024년 1월 학사일정,"2(월) - 3(화) 2학기 기말고사 성적마감
22(월) - 28(일) 1학기 복학 및 휴학 신청"
학사일정,2024년 2월 학사일정,"13(화) - 16(금) 1학기 수강신청
16(금) 제82회 학위수여식
19(월) - 23(금) 1학기 등록
26(월) 입학식"
교과과정,교양과목,"공통교양필수 - 세종핵심역량 중심으로 편성, 지정 학년 및 학기에 반드시 이수
균형교양필수 - 소속계열과 다른 2개 영역에서 6학점 선택 이수
학문기초교양필수 - 대학, 학부, 전공별로 이수요건이 상이"
교과과정,교양선택,"해당 전공, 복수전공, 부전공, 교직이수에 해당하지 않는 학생이 다른 전공과목 또는 교직과목을 이수하는 경우 교양선택으로 분류됩니다."
교과과정,전공과목,"전공필수, 전공선택 - 	복수전공 또는 부전공 과정을 선택한 자가 해당 전공(학과)의 전공과목을 이수한 경우 복수전공 또는 부전공 과목으로 분류됩니다."
교과과정,교직과목,교직과정이수자 이수됩니다.
교과과정,이수구분,"이수구분이 변경된 경우 변경되기 전에 취득한 성적은 종전 이수구분으로 인정하고, 새로운 이수구분은 변경된 학년도부터 적용됩니다."
교과과정,학과별 지정된 교양선택,학과별 지정된 교양선택은 졸업 기준에 명시된 영역과 학점을 충족시켜 이수해야 합니다. 자세한 사항은 과목을 입력해주세요.
교과과정,학교에서 지정한 교양선택,학교에서 지정한 교양선택 과목은 반드시 이수해야하며 지정과목의 학점 또는 이수구분이 변경되어도 그 과목을 이수하면 지정과목 이수 요건을 갖춘 것으로 인정합니다.
교과과정,학과별 지정된 교양선택에서 지정해제,학과별로 지정된 교양선택에서 대체과목이 있으면 반드시 이수해야 하며 대체과목이 없으면 이수하지 않아도 됩니다.
교과과정,16학번 인문과학대학,2016년도 인문과학대학 입학자는 교양선택(1영역)과목인 소프트웨어기초코딩 과목을 2018년도부터 컴퓨팅사고기반기초코딩으로 대체 이수가 가능합니다.
교과과정,16학번 사회과학대학,2016년도 사회과학대학 입학자는 교양선택(1영역)과목인 소프트웨어기초코딩 과목을 2018년도부터 컴퓨팅사고기반기초코딩으로 대체 이수가 가능합니다.
교과과정,16학번 경영경제대학,2016년도 경영경제대학 입학자는 교양선택(1영역)과목인 소프트웨어기초코딩 과목을 2018년도부터 컴퓨팅사고기반기초코딩으로 대체 이수가 가능합니다.
교과과정,16학번 호텔관광대학,2016년도 호텔관광대학 입학자는 교양선택(1영역)과목인 소프트웨어기초코딩 과목을 2018년도부터 컴퓨팅사고기반기초코딩으로 대체 이수가 가능합니다.
교과과정,16학번 법학부,2016년도 법학부 입학자는 교양선택(1영역)과목인 소프트웨어기초코딩 과목을 2018년도부터 컴퓨팅사고기반기초코딩으로 대체 이수가 가능합니다.
교과과정,17학번 인문과학대학,2017년도 인문과학대학 입학자는 교양선택(1영역)과목인 소프트웨어기초코딩 과목을 2018년도부터 컴퓨팅사고기반기초코딩으로 대체 이수가 가능합니다.
교과과정,17학번 사회과학대학,2017년도 사회과학대학 입학자는 교양선택(1영역)과목인 소프트웨어기초코딩 과목을 2018년도부터 컴퓨팅사고기반기초코딩으로 대체 이수가 가능합니다.
교과과정,17학번 경영경제대학,2017년도 경영경제대학 입학자는 교양선택(1영역)과목인 소프트웨어기초코딩 과목을 2018년도부터 컴퓨팅사고기반기초코딩으로 대체 이수가 가능합니다.
교과과정,17학번 호텔관광대학,2017년도 호텔관광대학 입학자는 교양선택(1영역)과목인 소프트웨어기초코딩 과목을 2018년도부터 컴퓨팅사고기반기초코딩으로 대체 이수가 가능합니다.
교과과정,17학번 법학부,2017년도 법학부 입학자는 교양선택(1영역)과목인 소프트웨어기초코딩 과목을 2018년도부터 컴퓨팅사고기반기초코딩으로 대체 이수가 가능합니다.
교과과정,예체능대학 졸업작품(시험) 면제,예체능대학 소속의 학·석사 연계과정에 선발된 자는 학부의 졸업작품(또는 졸업시험) 이수 등을 면제됩니다.
교과과정,전공선택과목 이수,컴퓨터공학과·디지털콘텐츠학과·정보보호학과·소프트웨어학과·데이터사이언스학과·인공지능학과에 개설된 전공과목을 컴퓨터공학과·디지털콘텐츠학과·정보보호학과·소프트웨어학과·데이터사이언스학과·인공지능학과 내의 타 전공 학생이 수강하는 경우 이를 모두 전공선택으로 인정합니다.
교과과정,중국학 ,중국학 전공자는 중국통상학 과목을 전공학점으로 인정합니다.
교과과정,지구정보공학 ,지구정보공학 전공자는 공간정보공학 과목을 전공학점으로 인정합니다.
교과과정,신소재공학 ,신소재공학 전공자는 나노신소재공학과 과목을 전공학점으로 인정합니다.
교과과정,나노공학 ,나노공학 전공자는 나노신소재공학과 과목을 전공학점으로 인정합니다.
교과과정,2013학년도 이전 식품공학 ,2013학년도 이전 식품공학 전공자는 바이오융합공학과 과목을 전공학점으로 인정합니다.
교과과정,2013학년도 이전 생명공학 ,2013학년도 이전 생명공학 전공자는 바이오융합공학과 과목을 전공학점으로 인정합니다.
교과과정,호텔경영 ,호텔경영 전공자는 호텔관광경영학 과목을 전공학점으로 인정합니다.
교과과정,관광경영 ,관광경영 전공자는 호텔관광경영학 과목을 전공학점으로 인정합니다.
교과과정,물리학 ,물리학 전공자는 물리천문학과 과목을 전공학점으로 인정합니다.
교과과정,천문우주학 ,천문우주학 전공자는 물리천문학과 과목을 전공학점으로 인정합니다.
교과과정,생명공학 ,생명공학 전공자는 바이오융합공학전공도 전공학점으로 인정합니다.
교과과정,바이오융합공학과 ,"바이오융합공학과 전공자는 바이오융합공학전공, 생명시스템학부의 식품공학전공, 식품생명공학전공 과목을 전공학점으로 인정합니다."
교과과정,분자생물학과 ,"분자생물학과 전공자는 바이오융합공학전공, 바이오산업자원공학전공 과목을 전공학점으로 인정합니다."
교과과정,바이오자원공학 ,바이오자원공학 전공자는 바이오산업자원공학전공 과목을 전공학점으로 인정합니다.
교과과정,전자공학 ,전자공학 전공자는 전자정보통신공학과 과목을 전공학점으로 인정합니다.
교과과정,정보통신공학 ,정보통신공학 전공자는 전자정보통신공학과 과목을 전공학점으로 인정합니다.
교과과정,광전자공학 ,광전자공학 전공자는 전자정보통신공학과 과목을 전공학점으로 인정합니다.
교과과정,공간정보공학 ,공간정보공학 전공자는 환경에너지공간융합학과 과목을 전공학점으로 인정합니다.
교과과정,지구정보공학 ,지구정보공학 전공자는 환경에너지공간융합학과 과목을 전공학점으로 인정합니다.
교과과정,디지털콘텐츠학과 ,디지털콘텐츠학과 전공자는 소프트웨어학과 과목을 전공학점으로 인정합니다.
교과과정,식품공학 ,식품공학 전공자는 식품생명공학전공 과목을 전공학점으로 인정합니다.
교과과정,산업디자인학과 ,산업디자인학과 전공자는 디자인이노베이션전공 과목을 전공학점으로 인정합니다.
교과과정,만화애니메이션학과 ,만화애니메이션학과 전공자는 만화애니메이션텍전공 과목을 전공학점으로 인정합니다.
교과과정,신문방송학과 ,신문방송학과 전공자는 미디어커뮤니케이션학과 과목을 전공학점으로 인정합니다.
교과과정,경제통상학과 ,경제통상학과 전공자는 경제학과 과목을 전공학점으로 인정합니다.
교과과정,에너지자원공학과 ,에너지자원공학과 전공자는 지구자원시스템공학과 과목을 전공학점으로 인정합니다.
교과과정,원자력공학과 ,원자력공학과 전공자는 양자원자력공학과 과목을 전공학점으로 인정합니다.
교과과정,수학 ,수학 전공자는 수학통계학과 과목을 전공학점으로 인정합니다.
교과과정,응용통계학 ,응용통계학 전공자는 수학통계학과 과목을 전공학점으로 인정합니다.
교과과정,건축공학 ,건축공학 전공자는 건축공학과 과목을 전공학점으로 인정합니다.
교과과정,건축학 ,건축학 전공자는 건축학과 과목을 전공학점으로 인정합니다.
교과과정,스마트기기공학 ,스마트기기공학 전공자는 지능기전공학과 과목을 전공학점으로 인정합니다.
교과과정,무인이동체공학 ,무인이동체공학 전공자는 지능기전공학과 과목을 전공학점으로 인정합니다.
교과과정,기계공학 ,기계공학 전공자는 기계공학과 과목을 전공학점으로 인정합니다.
교과과정,항공우주공학 ,항공우주공학 전공자는 우주항공시스템공학부 우주항공공학전공 과목을 전공학점으로 인정합니다.
교과과정,항공시스템공학과 ,항공시스템공학과 전공자는 우주항공시스템공학부 항공시스템공학전공 과목을 전공학점으로 인정합니다.
수강신청,수강신청 일정,"봄학기는 2월에, 가을학기는 8월에 이뤄지며 매번 일정이 변경되므로 자세한 사항은 반드시 학사공지를 통해 확인해야 합니다."
수강신청,복학생,"복학생은 학년별로 정해진 기간에 수강신청해야 하며, 수강신청 전에 복학신청을 해야 수강신청이 가능합니다."
수강신청,수강신청,"수강신청은 학사정보시스템을 통해 이뤄지며, 시간은 본교 서버 시간을 기준합니다."
수강신청,관심과목담기,"학부에서 개설하는 모든 교과목을 관심과목으로 담을 수 있습니다. 신청인원 수와 강의시간에는 제한을 두지 않으며, 관심과목으로 담을 수 있는 학점은 최대 24학점으로 제한합니다."
수강신청,관심과목담기기간,"주로 수강신청하기 2~3주 전에 이뤄지며, 매번 일정이 변경되므로 자세한 사항은 반드시 학사학사정보시스템을 통해 확인해야 합니다."
수강신청,수강신청 절차,"수강신청 절차입니다.
학교홈페이지에서 강의시간표 확인 → 지도교수 수강지도 → 인터넷 수강신청 → 수강신청확인서 인쇄 및 보관(선택)"
수강신청,수강신청 가능학점,"수강신청은 매 학기 6학점(최종학기 3학점) 이상 18학점까지, 직전학기에 16학점 이상 취득하고 성적이 B+(3.5) 이상일 경우 21학점까지 가능합니다."
수강신청,20학점,"컴퓨터공학과, 소프트웨어학과, 데이터사이언스학과, 만화애니메이션텍전공의 2017~2020학년도 입학자, 정보보호학과 2016~2020학년도 입학자, 디자인이노베이션전공 2017~2019학년도 입학자는 18학점이 아닌 20학점까지 신청이 가능하다."
수강신청,수강신청학점제한 제외과목,"수강신청학점제한 제외과목은 신입생세미나, 대학생활과진로탐색, 졸업연구및진로, 채플, 창업과기업가정신, 무관후보생교육, 세종사회봉사1, SHP고전강좌입니다."
수강신청,폐강 또는 개설 취소된 과목,폐강 또는 개설취소된 과목은 수강신청을 하여도 무효 처리됩니다.
수강신청,장학금 신청 시,장학금 신청 시 기본이수학점은 학기당 15학점 이상 취득함을 원칙이며 4학년은 10학점 이상 취득해야 합니다.
수강신청,학사경고 기준,수강 변경 기간까지 6학점(최종학기 3학점)에 미달되게 수강신청한 자는 학사경고가 나갑니다.
수강신청,우선신청,1·2학년은 교양필수 및 학문기초교양을 우선적으로 신청해야 하며 이를 수강하지 못했다면 3·4학년일지라도 위 과목을 먼저 신청해야 합니다.
수강신청,재수강,"재수강은 학기 당 3과목을 초과할 수 없습니다. 단, 수업연한 초과학기생과 성적 등급이 F인 경우는 재수강 횟수를 제한하지 않습니다."
수강신청,수강신청 순서,"수강신청 순서는 전공(학과)별 교과과정표에 따라 전공과목과 교양과목을 먼저 신청하고 다음으로 본인이 복수전공, 부전공, 교직 과목 중에서 우선순위를 정하여 신청하며 마지막으로 기타 과목을 신청합니다."
수강신청,학점이월제도,"학점이월제도는 수강신청 기본 가능학점보다 실제 수강 신청 학점이 작아 발생한 잔여학점)의 합리적 운영을 위해 2학점 범위 내에서 다음 학기로 이월하여 추가 수강신청할 수 있도록 하는 제도입니다. 1학기 발생한 유휴학점(수강신청 기본 가능학점[18학점]에 미달하는 1학점 또는 2학점)을 2학기(정규 등록 학기)에 이월 허용합니다. 그러나 2학기 유휴학점 혹은 다음 학년에 이월 불가하며, 성적우수로 인해 추가로 받은 신청학점, 성적 평점평균이 2.5 미만, 수강변경기간에 수강철회에 따른 유휴학점은 이월 불가합니다."
수강신청,수강신청 변경 유의사항,수강인원이 초과된 과목은 취소하였다가 다시 신청할 경우 대부분 신청이 불가능하니 유의해야 합니다.
수강신청,일괄수강신청 과목,"English Listening Practice1, 문제해결을위한글쓰기와발표, 서양철학:쟁점과토론, 소프트웨어기초코딩, 컴퓨팅사고기반기초코딩, 프로그래밍입문-P, 고급프로그래밍입문-P·C ,전산개론-O, 기초미적분학, 일변수미적분학, 다변수미적분학, 일반물리학및실험1·2, 일반화학및실험1·2, 일반화학, 경영수학, 일반생물학, 통계학개론, 정보사회의사이버윤리, 청년에게들려주는통일이야기으로 22개의 과목이 일괄로 신청됩니다. 일괄수강신청과목은 임의로 수강을 취소하거나 반을 변경할 수 없습니다."
폐강,폐강 시점,수강신청 기간 종료 후에 1차 폐강이 진행되며 수강신청 과목 확인 및 변경기간 종료 후에 2차 폐강이 진행됩니다.
폐강,교양필수,교양필수 과목은 폐강되지 않습니다.
폐강,교직,교직과목은 폐강되지 않습니다.
폐강,학문기초교양,"학문기쵸교양 과목은 폐강되지 않습니다. (단, 분반한 과목이 10명 미만이면 폐강)"
폐강,교양선택,"교양선택 과목은 20명 미만일 경우 폐강됩니다. (단, 신규 개설과목은 4학기 내에 10명 미만이면 폐강)"
폐강,전공필수,"전공필수 과목은 폐강되지 않습니다. (단, 분반한 과목이 10명 미만이면 폐강)"
폐강,전공선택,"전공선택 과목은 다음과 같은 기준일 경우 폐강됩니다.
입학정원 60명 이상 - 20명 미만
입학정원 30~60명 미만 - 15명 미만
입학정원 30명 미만 - 10명 미만"
폐강,영어 강의,영어강의 과목은 10명 미만일 경우 폐강됩니다.
폐강,PBL 강의,PBL강의 과목은 10명 미만일 경우 폐강됩니다.
폐강,FL 강의,FL강의 과목은 10명 미만일 경우 폐강됩니다.
폐강,폐강 취소,"폐강 기준에 미달하더라도 공학인증, 학과 사정 등에 따라 폐강이 되지 않을 수 있습니다."
철회,수강과목 철회 시기,"전체 대학생 대상으로 개강 3주차에 1차 수강과목 철회가 진행되며, 8학기 이상 졸업 예정자 대상으로 13주차에 2차 수강과목 철회가 진행됩니다."
철회,철회 불가,수강과목을 이수할 수 없다고 판단될 때에 철회를 신청할 수 있으나 6학점(최종학기 3학점) 미만이 되도록 철회 불가합니다.
수강제한,선수과목,"2개의 과목이 선수과목이 존재하며 아래와 같습니다.
일변수미적분학→다변수미적분학 / 세종사회봉사1→세종사회봉사2"
수강제한,유사 교양 과목,"일반화학및실험1·2를 이수했을 경우 일반화학을, 일반생물학을 이수했을 경우 생명의 미시적세계를 수강이 제한됩니다."
수강제한,전공과목과 유사,"전공과목과 유사한 교양은 수강이 제한됩니다. 목록은 아래와 같습니다.
민법↔교양민법 / 마케팅관리↔생활속의마케팅이해 / 경영정보론↔경영정보개론 / 경영학원론↔경영학개론"
수강제한,체육실기 교양과목,교양과목과 전공과목을 같은 학기에 수강하거나 전공과목을 이수한 후 교양과목을 수강하는 것은 불가합니다.
영어강의,성적평가,상대평가 조정방식으로 진행됩니다.
대학원 석사과정,대학원 석사 과정 알려줘,학위과정간 연계를 위하여 학부 학생이 일반대학원의 동일전공 교과목 수강을 허용하여 학점을 취득할 수 있도록 합니다. 3학년(건축학 전공은 4학년) 이상의 학생으로서 학기당 이수학점 범위에서 동일전공 석사과정의 교과목을 이수하고자 할 때에는 담당교수·지도교수 및 학과장의 승인을 받아 학기당 6학점 이내에서 총 12학점까지 이수해야 합니다.
대학원 석사과정,수강신청,수강신청은 수강신청 변경기간에 교무처 수업과에서 처리해야 합니다.
대학원 석사과정,학점 인정,대학원 교과목을 수강하여 취득한 학점은 본인의 선택에 따라 학부 또는 대학원의 취득학점으로 인정합니다.
타학과 전공선택 인정교과목,제도,학과에서 지정한 타 학과 전공과목을 이수하면 소속 학과 전공선택 과목으로 인정하는 제도입니다.
타학과 전공선택 인정교과목,방식,"수강신청 전에 학과별 타 학과 전공선택 인정교과목 목록을 수강편람을 통해서 확인해야 하고, 전체 수강신청일이나 수강과목 변경기간에 수강신청해야 합니다. 수강신청 시에는 교양으로 표기되며, 다음 학기 수강신청 전에 전공선택으로 이수구분이 변경됩니다. 만일, 최대인정학점을 초과한 경우 초과된 학점의 과목은 자유선택교양으로 인정됩니다."
학·석사 연계과목 수강안내,사전 과목 확인,"수강신청 전까지 학과사무실에 문의하여 대학원에서 개설한 학석사 과목을 확인하고, 수강신청 기간에 학사정보시스템에서 학사연계과목을 검색하여 수강신청해야 합니다. 학·석사 연계과정생은 4학년에 한하여 학기말 성적 평점평균이 A0(4.0)이상인 자는 학·석사 공동과목을 포함하여 24학점까지 신청 가능합니다."
계절학기,계절학기 알려줘,"전 학년(재학생) 대상이며, 계절학기당 6학점 재학 중 통산 24학점 범위 내에서 수강 허용합니다. 최종학기 재학생은 본교 계절학기 강의와 SELC e-러닝 강의만 수강이 가능하고, 타대학 학점교류학생은 본교 계절학기 강의만 수강이 가능합니다."
계절학기,수강신청 방법,"수강신청하는 방법과 동일하며, 계절학기 수강신청 기간 내에 진행하면 됩니다. 그러나 관심과목담기 제도는 진행되지 않습니다. "
계절학기,e-러닝 강의 수강가능학점,계절학기 최대수강학점(6학점)까지 가능합니다.
계절학기,졸업예정자 과목수강 시 유의사항 안내,잔여학점 이수는 학칙이 허용하는 범위 내에서 정규학기에 모두 이수해야 합니다.
교직이수,교직이수 신청,"주전공자이며 1학년 33학점 이상 이수한 자는 신청이 가능합니다. 매년 1회 선발하며, 선발 시기는 2학년 1학기에 실시합니다."
교직이수,교직이수 선발일정,"교직이수 선발일정입니다.
교직 선발공고 및 홈페이지 게재(3월~4월)→교직 인·적성 검사(3~5월)→학과 면접 실시(3~5월)→명단확정 및 공고(5~6월)"
교직이수,설치학과,"국어국문학과(2), 영어영문학전공(4), 역사학과(1), 교육학과(2), 행정학과(1), 경영학부(4), 경제학과(2), 호텔관광경영학전공(6), 화학과(2), 회화과(3), 패션디자인학과(3), 음악과(4), 체육학과(3), 무용과(3), 영화예술학과(4)는 교직이수 제도를 진행할 수 있습니다."
교직이수,학점,"교직은 교직이론 14학점(7과목), 교직소양 6학점(3과목), 교육실습 4학점(2과목)으로 24학점을, 전공은 기본이수과목 21학점(7과목)과 교과교육영역 9학점(3과목)이 포함한 50학점 이상 이수해야 합니다. 단, 역사학과 및 경영학과는 교과교육영역과목이 기본이수과목에 포함되어 있으므로 전공을 53학점 이상 이수해야 합니다."
교직이수,교직이론,"교직이론 과목은 아래와 같습니다.
[2학년 2학기] 교육철학및교육사(2), 교육심리(2)
[3학년 1학기] 교육학개론(2), 교육과정(2), 교육평가(2), 교육사회(2)
[3학년 2학기] 교육방법및교육공학(2)
[4학년 1학기] 생활지도및상담(2)
[4학년 2학기] 교육행정및교육경영(2)"
교직이수,교직소양,"교직소양 과목은 아래와 같습니다.
[3학년 1학기] 교직실무(2)
[3학년 2학기] 특수교육학개론(2), 학교폭력예방의이론과실제(2)"
교직이수,교육실습,"교육실습 과목은 아래와 같습니다.
[4학년 1학기] 학교현장실습(2)
[졸업이전] 교육봉사활동(2학점 이상)"
교직이수,교과교육,"교과교육 과목은 아래와 같습니다.
[3학년 1학기] ○○교과교육론(3)
[3학년 2학기] ○○교과교재연구및지도법(3), ○○논리및논술에관한교육(3)
※ 경영학과의 경우, 2017학년도 선발자부터 OO교수법 추가 이수 필수"
교직이수,외국어 공인시험점수,"졸업이전까지 취득해야할 외국어 시험점수 기준은 아래와 같습니다.
- 영 어 : (2012학년도 이후 입학자) TOEIC 800, IBT 91, TEPS 637, OPIc Intermediate Mid, TOEIC Speaking 130점 이상
- 일본어 : (2011 이후 입학자) JPT 800, JLPT 1급 이상"
교직이수,산업체 현장실습,"산업체현정실습은 전자정보통신학과, 건축학과, 건설환경공학과가 졸업 전까지 이수해야 합니다."
교직이수,응급처치 및 심폐소생술,"대학에서 2번의 수업(1회차 : STV Ⅰ(2·1일차 교육시 진행 예정) / 2회차 : 교육실습 파견 전(4·학교현장실습 수업 중 진행 예정))을 이수해야 하며 만일 하지 못한 경우 외부기관(보건소,소방재난본부,?대한적십자사?등)에서 3시간 이상의 심화과정?실습을?실시?후?증빙서류(수료증?등)를?제출한?경우?예외적으로?인정할?수 있습니다."
교직이수,성인지교육,대학에서 2번의 수업(1회차 : STV-1 예정(2) / 2회차 : 3학년 예정(3)))을 이수해야 합니다.
교직이수,기본이수과목,기본이수과목은 전공별 지정 과목을 이수해야 합니다.
교직이수,성적기준,"전공과목은 평균성적 75점(C+) 이상, 교직과목은 평균성적 80점(B0) 이상입니다."
교직이수,인적성 검사,4학년 대상으로 2차 인적성검사 실시됩니다. 2차 인적성검사 부적격자는 교직 주임교수와의 면담·심리검사 및 상담·교직 특성화 프로그램 재이수 혹은 또는 교육봉사 10시간을 모두 이수해야 합니다.
교직이수,복수교직 과정,주전공 이수 조건과 동일하게 복수교직 전공학점 50학점 이상 이수해야 합니다.
